user_id,product_id,event,timestamp,persona,category,sub_category,price,seller_id
user_103,74da5bbe-6e63-4ae1-be18-d4efbc79488d,add_to_cart,2026-06-14 11:08:57.052775,premium,beauty,Skincare,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_104,8c3bf190-31c3-447c-9ee5-fa601a743eca,view,2026-06-27 10:50:57.052775,window,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_104,61b367fb-f624-4c7d-b583-ea004a62f2c4,view,2026-06-27 10:51:57.052775,window,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_104,597472af-ec44-41b8-9946-73241ee36eba,view,2026-06-27 10:56:57.052775,window,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_105,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-25 10:50:57.052775,window,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_105,a7048069-2efd-40e6-9004-635617c27026,add_to_cart,2026-06-25 10:53:57.052775,window,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_105,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-25 10:55:57.052775,window,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_105,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-06-25 10:59:57.052775,window,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_105,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-25 11:02:57.052775,window,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_106,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-26 10:50:57.052775,window,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_106,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-26 10:55:57.052775,window,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_106,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-26 11:00:57.052775,window,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_107,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-07-04 10:50:57.052775,window,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_107,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-07-04 10:53:57.052775,window,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_107,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-07-04 10:56:57.052775,window,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_107,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-07-04 11:01:57.052775,window,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_108,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-26 10:50:57.052775,window,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_108,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-26 10:52:57.052775,window,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_108,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-26 10:56:57.052775,window,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_109,42eb182b-bdf9-439a-917a-06fafca9efb2,view,2026-06-30 10:50:57.052775,window,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_109,74da5bbe-6e63-4ae1-be18-d4efbc79488d,view,2026-06-30 10:54:57.052775,window,beauty,Skincare,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_109,761f5418-5d94-4ca9-93c1-f17e90b398cf,view,2026-06-30 10:55:57.052775,window,beauty,Skincare,27.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_110,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-06-13 10:50:57.052775,budget,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_110,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,add_to_cart,2026-06-13 10:51:57.052775,budget,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_110,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-06-13 10:53:57.052775,budget,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_110,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-06-13 10:55:57.052775,budget,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_111,42eb182b-bdf9-439a-917a-06fafca9efb2,view,2026-06-26 10:50:57.052775,budget,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_111,42eb182b-bdf9-439a-917a-06fafca9efb2,add_to_cart,2026-06-26 10:53:57.052775,budget,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_111,74da5bbe-6e63-4ae1-be18-d4efbc79488d,view,2026-06-26 10:55:57.052775,budget,beauty,Skincare,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_111,761f5418-5d94-4ca9-93c1-f17e90b398cf,view,2026-06-26 10:56:57.052775,budget,beauty,Skincare,27.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_112,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-28 10:50:57.052775,impulse,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_112,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-28 10:54:57.052775,impulse,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_112,a7048069-2efd-40e6-9004-635617c27026,add_to_cart,2026-06-28 10:56:57.052775,impulse,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_112,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-28 10:57:57.052775,impulse,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_112,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-06-28 11:01:57.052775,impulse,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-06-17 10:50:57.052775,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,add_to_cart,2026-06-17 10:53:57.052775,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,purchase,2026-06-17 10:56:57.052775,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-06-17 11:05:57.052775,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,932e1b64-719d-4bf5-b7a7-03e7c575ed53,add_to_cart,2026-06-17 11:06:57.052775,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,932e1b64-719d-4bf5-b7a7-03e7c575ed53,purchase,2026-06-17 11:07:57.052775,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-06-17 11:11:57.052775,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,add_to_cart,2026-06-17 11:15:57.052775,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_113,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,purchase,2026-06-17 11:17:57.052775,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_114,0d1f2e11-42e4-469a-889a-8946dcd0549e,view,2026-06-28 10:50:57.052775,premium,sportswear,Jackets,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_114,f10b0320-457e-4b5c-bf87-909efe4aa677,view,2026-06-28 10:53:57.052775,premium,sportswear,Leggings,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_114,f10b0320-457e-4b5c-bf87-909efe4aa677,add_to_cart,2026-06-28 10:56:57.052775,premium,sportswear,Leggings,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_114,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,view,2026-06-28 10:59:57.052775,premium,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_114,657fcfda-ba18-4c98-b8bd-97ed27f4ec97,add_to_cart,2026-06-28 11:02:57.052775,premium,sportswear,T-Shirts,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_115,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-11 10:50:57.052775,window,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_115,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-06-11 10:54:57.052775,window,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_115,cbc90899-c728-4a9f-afd3-b56ec6f3737e,purchase,2026-06-11 10:55:57.052775,window,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_115,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-11 11:03:57.052775,window,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_115,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-11 11:07:57.052775,window,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,53ed672b-4a32-4352-bc5f-6bbbeb140eca,view,2026-06-22 10:50:57.052775,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,53ed672b-4a32-4352-bc5f-6bbbeb140eca,add_to_cart,2026-06-22 10:52:57.052775,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,53ed672b-4a32-4352-bc5f-6bbbeb140eca,purchase,2026-06-22 10:55:57.052775,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,08355e14-43d5-4613-aa52-e8766ac7e7bf,view,2026-06-22 10:57:57.052775,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,08355e14-43d5-4613-aa52-e8766ac7e7bf,add_to_cart,2026-06-22 11:02:57.052775,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,08355e14-43d5-4613-aa52-e8766ac7e7bf,purchase,2026-06-22 11:03:57.052775,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,e9d3ca13-8fb6-47ed-830c-c281811c9afc,view,2026-06-22 11:13:57.052775,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,e9d3ca13-8fb6-47ed-830c-c281811c9afc,add_to_cart,2026-06-22 11:17:57.052775,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_116,e9d3ca13-8fb6-47ed-830c-c281811c9afc,purchase,2026-06-22 11:19:57.052775,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_117,c39abd38-4ce1-4955-b313-dde30cf66dfc,view,2026-06-24 10:50:57.052775,premium,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_117,c39abd38-4ce1-4955-b313-dde30cf66dfc,add_to_cart,2026-06-24 10:55:57.052775,premium,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_117,dc109567-008a-4cdb-960d-b90eb2213450,view,2026-06-24 10:56:57.052775,premium,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_117,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,view,2026-06-24 11:00:57.052775,premium,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_117,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,add_to_cart,2026-06-24 11:05:57.052775,premium,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-06-23 10:50:57.052775,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,add_to_cart,2026-06-23 10:52:57.052775,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,purchase,2026-06-23 10:54:57.052775,impulse,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-06-23 11:03:57.052775,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,932e1b64-719d-4bf5-b7a7-03e7c575ed53,add_to_cart,2026-06-23 11:05:57.052775,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,932e1b64-719d-4bf5-b7a7-03e7c575ed53,purchase,2026-06-23 11:08:57.052775,impulse,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-06-23 11:11:57.052775,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_118,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,add_to_cart,2026-06-23 11:15:57.052775,impulse,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_119,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-21 10:50:57.052775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_119,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-21 10:52:57.052775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_119,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,add_to_cart,2026-06-21 10:53:57.052775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_119,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-21 10:55:57.052775,budget,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_120,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-07-07 10:50:57.052775,impulse,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_120,ad0495bb-f411-4949-ae06-5490a43c55d3,add_to_cart,2026-07-07 10:52:57.052775,impulse,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_120,ad0495bb-f411-4949-ae06-5490a43c55d3,purchase,2026-07-07 10:53:57.052775,impulse,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_120,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-07-07 11:02:57.052775,impulse,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_120,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-07-07 11:07:57.052775,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_120,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-07-07 11:10:57.052775,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_120,f792d2d2-9c5d-4687-8b05-8802956ced32,purchase,2026-07-07 11:13:57.052775,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_121,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-07-03 10:50:57.052775,premium,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_121,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-07-03 10:52:57.052775,premium,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_121,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-07-03 10:53:57.052775,premium,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_121,cbc90899-c728-4a9f-afd3-b56ec6f3737e,purchase,2026-07-03 10:55:57.052775,premium,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_121,a7048069-2efd-40e6-9004-635617c27026,view,2026-07-03 11:00:57.052775,premium,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_121,a7048069-2efd-40e6-9004-635617c27026,add_to_cart,2026-07-03 11:04:57.052775,premium,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_122,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-20 10:50:57.052775,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_122,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-06-20 10:51:57.052775,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_122,f792d2d2-9c5d-4687-8b05-8802956ced32,purchase,2026-06-20 10:52:57.052775,premium,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_122,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-20 11:00:57.052775,premium,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_122,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-20 11:02:57.052775,premium,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_123,f792d2d2-9c5d-4687-8b05-8802956ced32,view,2026-06-27 10:50:57.052775,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_123,f792d2d2-9c5d-4687-8b05-8802956ced32,add_to_cart,2026-06-27 10:52:57.052775,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_123,f792d2d2-9c5d-4687-8b05-8802956ced32,purchase,2026-06-27 10:54:57.052775,impulse,accessories,Smart Watches,45.0,47258ca1-4208-4328-8470-ba08438c871c
user_123,ad0495bb-f411-4949-ae06-5490a43c55d3,view,2026-06-27 11:04:57.052775,impulse,accessories,Wallets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_123,d26c8253-31b6-468a-ab7e-aad8bd077e2e,view,2026-06-27 11:07:57.052775,impulse,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_123,d26c8253-31b6-468a-ab7e-aad8bd077e2e,add_to_cart,2026-06-27 11:08:57.052775,impulse,accessories,Bags,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_123,4a96977b-5369-44a7-995a-5c33f4e084b3,view,2026-06-27 11:09:57.052775,impulse,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_123,4a96977b-5369-44a7-995a-5c33f4e084b3,add_to_cart,2026-06-27 11:11:57.052775,impulse,accessories,Sunglasses,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_124,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-17 10:50:57.052775,premium,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_124,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-06-17 10:53:57.052775,premium,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_124,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-17 10:54:57.052775,premium,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_124,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,add_to_cart,2026-06-17 10:59:57.052775,premium,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_124,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-17 11:02:57.052775,premium,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_125,5b2ca3bf-a355-4636-85a2-a4b0c86aa48a,view,2026-06-18 10:50:57.053775,premium,men,Shirts,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_125,932e1b64-719d-4bf5-b7a7-03e7c575ed53,view,2026-06-18 10:53:57.053775,premium,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_125,932e1b64-719d-4bf5-b7a7-03e7c575ed53,add_to_cart,2026-06-18 10:57:57.053775,premium,men,Hoodies,44.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_125,b60baa03-15b3-4e6c-a5c6-8ae32afc9854,view,2026-06-18 11:00:57.053775,premium,men,Pants,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_126,42eb182b-bdf9-439a-917a-06fafca9efb2,view,2026-07-03 10:50:57.053775,budget,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_126,42eb182b-bdf9-439a-917a-06fafca9efb2,add_to_cart,2026-07-03 10:55:57.053775,budget,beauty,Makeup,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_126,761f5418-5d94-4ca9-93c1-f17e90b398cf,view,2026-07-03 10:58:57.053775,budget,beauty,Skincare,27.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_126,74da5bbe-6e63-4ae1-be18-d4efbc79488d,view,2026-07-03 11:00:57.053775,budget,beauty,Skincare,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_127,61b367fb-f624-4c7d-b583-ea004a62f2c4,view,2026-06-25 10:50:57.053775,budget,jewelry,Necklaces,49.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_127,8c3bf190-31c3-447c-9ee5-fa601a743eca,view,2026-06-25 10:54:57.053775,budget,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_127,8c3bf190-31c3-447c-9ee5-fa601a743eca,add_to_cart,2026-06-25 10:58:57.053775,budget,jewelry,Bracelets,34.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_127,597472af-ec44-41b8-9946-73241ee36eba,view,2026-06-25 11:01:57.053775,budget,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_127,597472af-ec44-41b8-9946-73241ee36eba,add_to_cart,2026-06-25 11:04:57.053775,budget,jewelry,Earrings,24.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_128,dc109567-008a-4cdb-960d-b90eb2213450,view,2026-07-01 10:50:57.053775,budget,women,Dresses,59.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_128,c39abd38-4ce1-4955-b313-dde30cf66dfc,view,2026-07-01 10:51:57.053775,budget,women,Jeans,54.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_128,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,view,2026-07-01 10:52:57.053775,budget,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_128,9c52dcb5-be6f-45fa-b153-b643c3a1c34e,add_to_cart,2026-07-01 10:55:57.053775,budget,women,Jackets,89.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,08355e14-43d5-4613-aa52-e8766ac7e7bf,view,2026-06-27 10:50:57.053775,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,08355e14-43d5-4613-aa52-e8766ac7e7bf,add_to_cart,2026-06-27 10:54:57.053775,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,08355e14-43d5-4613-aa52-e8766ac7e7bf,purchase,2026-06-27 10:55:57.053775,impulse,kids,T-Shirts,19.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,53ed672b-4a32-4352-bc5f-6bbbeb140eca,view,2026-06-27 11:04:57.053775,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,53ed672b-4a32-4352-bc5f-6bbbeb140eca,add_to_cart,2026-06-27 11:08:57.053775,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,53ed672b-4a32-4352-bc5f-6bbbeb140eca,purchase,2026-06-27 11:10:57.053775,impulse,kids,Jackets,39.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,e9d3ca13-8fb6-47ed-830c-c281811c9afc,view,2026-06-27 11:18:57.053775,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,e9d3ca13-8fb6-47ed-830c-c281811c9afc,add_to_cart,2026-06-27 11:23:57.053775,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_129,e9d3ca13-8fb6-47ed-830c-c281811c9afc,purchase,2026-06-27 11:24:57.053775,impulse,kids,Bottoms,29.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_130,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-17 10:50:57.053775,budget,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_130,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-17 10:52:57.053775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_130,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-17 10:54:57.053775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_131,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,view,2026-06-13 10:50:57.053775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_131,21ed0c5f-75c2-4b40-85f1-feee69e7f96a,add_to_cart,2026-06-13 10:52:57.053775,budget,footwear,Running,99.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_131,a7048069-2efd-40e6-9004-635617c27026,view,2026-06-13 10:55:57.053775,budget,footwear,Sneakers,79.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_131,cbc90899-c728-4a9f-afd3-b56ec6f3737e,view,2026-06-13 10:58:57.053775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_131,cbc90899-c728-4a9f-afd3-b56ec6f3737e,add_to_cart,2026-06-13 11:03:57.053775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
user_131,cbc90899-c728-4a9f-afd3-b56ec6f3737e,purchase,2026-06-13 11:06:57.053775,budget,footwear,Boots,129.99,4f8ed8da-0474-423d-8a51-0b93b8a0b0da
